Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_08_12-13_55_17
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1471024517518,-135.85,-0.469,-51.287,3.0E-4,-0.72,0.0012,0.694,47.07,-0.04864,0.0,0.0,true,111.47,-1.0,0,2,-53.54,-48.35
1471024517587,-135.433,-0.469,-51.262,3.0E-4,-0.7225,0.0012,0.6913,46.97,-0.0446,0.0,0.0,true,111.44,-1.0,0,2,-53.54,-48.35
1471024517660,-135.017,-0.469,-51.236,4.0E-4,-0.7249,0.0011,0.6888,46.87,-0.03643,0.0,0.0,true,111.41,-1.0,0,2,-53.54,-48.35
1471024517731,-134.602,-0.469,-51.207,4.0E-4,-0.727,0.001,0.6866,46.77,-0.03068,0.0,0.0,true,111.39,-1.0,0,2,-53.54,-48.35
1471024517803,-134.188,-0.469,-51.177,5.0E-4,-0.7288,0.001,0.6847,46.67,-0.02336,0.0,0.0,true,111.36,-1.0,0,2,-53.54,-48.35
1471024517874,-133.775,-0.469,-51.147,6.0E-4,-0.7302,9.0E-4,0.6832,46.57,-0.01519,0.0,0.0,true,111.33,-1.0,0,2,-53.54,-48.35
1471024517947,-133.362,-0.469,-51.116,7.0E-4,-0.7312,8.0E-4,0.6821,46.48,-0.00377,0.0,0.0,true,111.29,-1.0,0,2,-53.54,-48.35
1471024518019,-132.951,-0.469,-51.085,7.0E-4,-0.7318,8.0E-4,0.6815,46.37,0.00839,0.0,0.0,true,111.26,-1.0,0,2,-53.54,-48.35
1471024518094,-132.54,-0.469,-51.056,9.0E-4,-0.7318,7.0E-4,0.6815,46.27,0.01901,0.0,0.0,true,111.24,-1.0,0,2,-53.54,-48.35
1471024518161,-132.13,-0.469,-51.03,0.001,-0.7312,5.0E-4,0.6821,46.17,0.02633,0.0,0.0,true,111.21,-1.0,0,2,-53.54,-48.35
