Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_09_14-13_08_53
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1473872933716,-135.591,-0.469,-52.244,6.0E-4,-0.695,0.001,0.719,59.98,-0.01683,0.36720836,0.0,true,99.21,-1.0,0,2,-53.54,-48.35
1473872933788,-135.057,-0.469,-52.258,6.0E-4,-0.6962,0.001,0.7179,60.05,-0.01683,0.36720836,0.0,true,99.19,-1.0,0,2,-53.54,-48.35
1473872933861,-134.523,-0.469,-52.271,6.0E-4,-0.6973,0.001,0.7168,60.13,-0.01683,0.36720836,0.0,true,99.16,-1.0,0,2,-53.54,-48.35
1473872933935,-133.988,-0.469,-52.282,6.0E-4,-0.6985,0.001,0.7157,60.2,-0.01683,0.36720836,0.0,true,99.13,-1.0,0,2,-53.54,-48.35
1473872934013,-133.453,-0.469,-52.291,6.0E-4,-0.6996,0.001,0.7145,60.28,-0.01683,0.36720836,0.0,true,99.1,-1.0,0,2,-53.54,-48.35
1473872934081,-132.916,-0.469,-52.298,6.0E-4,-0.7007,0.001,0.7134,60.35,-0.01683,0.35939574,0.0,true,99.07,-1.0,0,2,-53.54,-48.35
1473872934155,-132.38,-0.469,-52.304,6.0E-4,-0.7019,0.001,0.7123,60.42,-0.01683,0.35939574,0.0,true,99.03,-1.0,0,2,-53.54,-48.35
1473872934394,-131.842,-0.469,-52.308,6.0E-4,-0.703,0.001,0.7112,60.5,-0.01683,0.35939577,0.0,true,98.98,-1.0,0,2,-53.54,-48.35
1473872934447,-131.304,-0.469,-52.31,6.0E-4,-0.7041,0.001,0.7101,60.57,-0.01683,0.35939574,0.0,true,98.93,-1.0,0,2,-53.54,-48.35
1473872934502,-130.765,-0.469,-52.311,6.0E-4,-0.7053,0.001,0.7089,60.64,-0.01683,0.35939574,0.0,true,98.88,-1.0,0,2,-53.54,-48.35
1473872934552,-130.226,-0.469,-52.31,6.0E-4,-0.7064,0.001,0.7078,60.71,-0.01683,0.35939574,0.0,true,98.82,-1.0,0,2,-53.54,-48.35
1473872934602,-129.686,-0.469,-52.307,6.0E-4,-0.7075,0.001,0.7067,60.78,-0.01683,0.35939577,0.0,true,98.75,-1.0,0,2,-53.54,-48.35
1473872934661,-129.145,-0.469,-52.302,6.0E-4,-0.7087,0.001,0.7055,60.85,-0.01683,0.35939574,0.0,true,98.68,-1.0,0,2,-53.54,-48.35
1473872934726,-128.604,-0.469,-52.296,6.0E-4,-0.7098,0.001,0.7044,60.92,-0.01683,0.35939574,0.0,true,98.61,-1.0,0,2,-53.54,-48.35
1473872934784,-128.062,-0.469,-52.288,6.0E-4,-0.711,0.0011,0.7032,60.99,-0.01683,0.35939574,0.0,true,98.53,-1.0,0,2,-53.54,-48.35
1473872934846,-127.519,-0.469,-52.278,6.0E-4,-0.7121,0.0011,0.7021,61.06,-0.01683,0.35939574,0.0,true,98.44,-1.0,0,2,-53.54,-48.35
1473872934905,-126.976,-0.469,-52.266,6.0E-4,-0.7132,0.0011,0.7009,61.13,-0.01683,0.3437705,0.0,true,98.35,-1.0,0,2,-53.54,-48.35
