Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_09_16-17_00_25
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1474059625640,-136.031,-0.469,-51.354,7.0E-4,-0.7127,8.0E-4,0.7014,37.18,-0.0103,0.08595407,0.0,true,110.75,-1.0,0,2,-53.54,-48.35
1474059625700,-135.701,-0.469,-51.347,7.0E-4,-0.7131,8.0E-4,0.701,37.08,-0.0103,0.13282979,0.0,true,110.75,-1.0,0,2,-53.54,-48.35
1474059625754,-135.372,-0.469,-51.34,7.0E-4,-0.7136,8.0E-4,0.7006,36.98,-0.00951,0.16408026,0.0,true,110.74,-1.0,0,2,-53.54,-48.35
1474059625803,-135.044,-0.469,-51.333,7.0E-4,-0.714,8.0E-4,0.7002,36.88,-0.00707,0.18751813,0.0,true,110.73,-1.0,0,2,-53.54,-48.35
1474059625861,-134.717,-0.469,-51.325,7.0E-4,-0.7143,8.0E-4,0.6998,36.78,-0.00377,0.21095598,0.0,true,110.72,-1.0,0,2,-53.54,-48.35
1474059625910,-134.39,-0.469,-51.318,7.0E-4,-0.7146,8.0E-4,0.6996,36.68,-0.00133,0.21095596,0.0,true,110.72,-1.0,0,2,-53.54,-48.35
1474059625965,-134.065,-0.469,-51.311,8.0E-4,-0.7147,7.0E-4,0.6995,36.57,0.00107,0.2187686,0.0,true,110.71,-1.0,0,2,-53.54,-48.35
1474059626020,-133.741,-0.469,-51.303,8.0E-4,-0.7147,7.0E-4,0.6994,36.47,0.00107,0.21095598,0.0,true,110.7,-1.0,0,2,-53.54,-48.35
1474059626091,-133.417,-0.469,-51.297,8.0E-4,-0.7147,7.0E-4,0.6995,36.37,0.00107,0.21095598,0.0,true,110.69,-1.0,0,2,-53.54,-48.35
1474059626162,-133.094,-0.469,-51.29,8.0E-4,-0.7146,7.0E-4,0.6995,36.27,0.00107,0.21095598,0.0,true,110.69,-1.0,0,2,-53.54,-48.35
