Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_09_15-10_46_44
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1473950804570,-134.864,-0.47,-51.073,9.0E-4,-0.7023,9.0E-4,0.7119,74.91,-5.4E-4,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804621,-134.196,-0.47,-51.082,9.0E-4,-0.7023,9.0E-4,0.7118,75.24,-5.4E-4,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804684,-133.525,-0.47,-51.091,9.0E-4,-0.7024,9.0E-4,0.7118,75.58,-5.4E-4,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804735,-132.852,-0.47,-51.1,9.0E-4,-0.7024,9.0E-4,0.7118,75.91,-0.00218,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804798,-132.175,-0.47,-51.108,9.0E-4,-0.7025,9.0E-4,0.7117,76.24,-0.00542,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804866,-131.495,-0.47,-51.116,8.0E-4,-0.7028,0.001,0.7114,76.58,-0.00786,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950804938,-130.813,-0.47,-51.122,8.0E-4,-0.7033,0.0011,0.7108,76.91,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805008,-130.127,-0.47,-51.127,7.0E-4,-0.704,0.0011,0.7102,77.25,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805081,-129.439,-0.47,-51.13,7.0E-4,-0.7048,0.0011,0.7094,77.58,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805153,-128.747,-0.47,-51.132,7.0E-4,-0.7055,0.0011,0.7087,77.92,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805224,-128.053,-0.47,-51.133,7.0E-4,-0.7063,0.0011,0.7079,78.26,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805294,-127.355,-0.47,-51.132,7.0E-4,-0.707,0.0011,0.7072,78.59,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805364,-126.655,-0.47,-51.129,7.0E-4,-0.7078,0.0011,0.7064,78.93,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805437,-125.951,-0.47,-51.125,7.0E-4,-0.7086,0.0011,0.7056,79.27,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805509,-125.245,-0.47,-51.12,7.0E-4,-0.7093,0.0011,0.7049,79.6,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805579,-124.535,-0.47,-51.112,7.0E-4,-0.7101,0.0011,0.7041,79.94,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805651,-123.823,-0.47,-51.104,7.0E-4,-0.7109,0.0011,0.7033,80.28,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805723,-123.108,-0.47,-51.093,7.0E-4,-0.7117,0.0011,0.7025,80.61,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805793,-122.389,-0.47,-51.081,7.0E-4,-0.7124,0.0011,0.7017,80.95,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805865,-121.668,-0.47,-51.068,7.0E-4,-0.7132,0.0011,0.7009,81.29,-0.00871,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950805942,-120.943,-0.47,-51.052,7.0E-4,-0.714,0.0011,0.7002,81.63,-0.00707,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806011,-120.216,-0.47,-51.036,7.0E-4,-0.7147,0.0011,0.6994,81.96,-0.00627,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806080,-119.486,-0.47,-51.018,7.0E-4,-0.7153,0.0011,0.6988,82.3,-0.00377,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806150,-118.753,-0.47,-50.999,8.0E-4,-0.7158,0.001,0.6983,82.64,-5.4E-4,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806222,-118.016,-0.47,-50.98,8.0E-4,-0.7161,0.001,0.698,82.97,0.00266,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806292,-117.277,-0.47,-50.961,9.0E-4,-0.716,9.0E-4,0.6981,83.31,0.00351,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806365,-116.535,-0.47,-50.943,0.001,-0.7158,8.0E-4,0.6983,83.65,0.00351,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806605,-115.79,-0.47,-50.926,0.001,-0.7155,8.0E-4,0.6987,83.98,0.00675,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806655,-115.041,-0.47,-50.91,0.0011,-0.715,8.0E-4,0.6991,84.32,0.00919,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806709,-114.29,-0.47,-50.896,0.0011,-0.7143,7.0E-4,0.6998,84.65,0.01163,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806761,-113.536,-0.47,-50.884,0.0012,-0.7134,6.0E-4,0.7008,84.99,0.01248,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1473950806810,-112.779,-0.47,-50.874,0.0012,-0.7123,6.0E-4,0.7019,85.32,0.01328,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
