Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_08_09-17_12_37
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1470777157646,-135.177,-0.47,-51.747,5.0E-4,-0.7022,0.0013,0.712,73.21,-0.0189,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777157717,-134.524,-0.47,-51.751,5.0E-4,-0.7038,0.0013,0.7104,73.53,-0.01646,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777157791,-133.868,-0.47,-51.752,6.0E-4,-0.7053,0.0013,0.7089,73.87,-0.01237,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777157859,-133.21,-0.47,-51.751,6.0E-4,-0.7065,0.0012,0.7077,74.2,-0.00749,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777157932,-132.549,-0.47,-51.749,7.0E-4,-0.7074,0.0011,0.7068,74.53,-0.00255,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158001,-131.884,-0.47,-51.747,8.0E-4,-0.7079,0.001,0.7063,74.86,0.00229,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158073,-131.217,-0.47,-51.745,9.0E-4,-0.708,9.0E-4,0.7062,75.19,0.00638,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158146,-130.547,-0.47,-51.745,0.001,-0.7077,8.0E-4,0.7065,75.53,0.00638,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158217,-129.873,-0.47,-51.746,0.0011,-0.7072,7.0E-4,0.707,75.86,0.00717,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158453,-129.197,-0.47,-51.747,0.0011,-0.7067,7.0E-4,0.7076,76.2,0.01535,0.5546807,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158504,-128.519,-0.47,-51.751,0.0012,-0.7058,6.0E-4,0.7084,76.38,0.01535,0.3437705,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158553,-127.839,-0.47,-51.758,0.0012,-0.7045,5.0E-4,0.7097,76.46,0.01535,0.20314337,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158609,-127.16,-0.47,-51.768,0.0012,-0.7032,5.0E-4,0.711,76.39,0.01535,0.13282979,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158658,-126.481,-0.469,-51.78,0.0011,-0.7019,4.0E-4,0.7123,76.29,0.01535,0.12501717,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158713,-125.804,-0.469,-51.794,0.0011,-0.7006,4.0E-4,0.7135,76.19,0.0137,0.09376669,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158763,-125.127,-0.469,-51.811,0.0011,-0.6994,4.0E-4,0.7148,76.09,0.01126,0.09376669,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158812,-124.452,-0.469,-51.829,0.001,-0.6983,4.0E-4,0.7158,75.99,0.00797,0.08595407,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158859,-123.777,-0.469,-51.849,0.001,-0.6974,5.0E-4,0.7167,75.89,0.00717,0.08595407,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777158929,-123.103,-0.469,-51.87,9.0E-4,-0.6967,6.0E-4,0.7173,75.79,0.00717,0.09376669,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159000,-122.43,-0.469,-51.891,9.0E-4,-0.6961,6.0E-4,0.718,75.69,0.00638,0.10157931,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159071,-121.759,-0.469,-51.914,9.0E-4,-0.6955,6.0E-4,0.7185,75.59,0.00308,0.09376669,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159143,-121.088,-0.469,-51.937,9.0E-4,-0.6951,6.0E-4,0.7189,75.49,6.4E-4,0.08595407,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159216,-120.417,-0.469,-51.961,8.0E-4,-0.6949,7.0E-4,0.7191,75.39,6.4E-4,0.046890974,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159284,-119.748,-0.469,-51.984,8.0E-4,-0.6948,7.0E-4,0.7192,75.29,6.4E-4,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159357,-119.08,-0.469,-52.007,8.0E-4,-0.6947,7.0E-4,0.7193,75.18,6.4E-4,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159428,-118.413,-0.469,-52.03,8.0E-4,-0.6947,7.0E-4,0.7193,75.08,-9.6E-4,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470777159501,-117.746,-0.469,-52.054,8.0E-4,-0.6947,7.0E-4,0.7193,74.98,-0.0042,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
