Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_08_09-17_01_53
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1470776514013,-135.11,-0.47,-51.847,8.0E-4,-0.7049,0.001,0.7093,70.8,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514082,-134.478,-0.47,-51.849,8.0E-4,-0.7054,0.001,0.7089,71.12,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514153,-133.844,-0.47,-51.85,8.0E-4,-0.7058,0.001,0.7084,71.44,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514223,-133.207,-0.47,-51.851,8.0E-4,-0.7063,0.001,0.7079,71.77,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514294,-132.568,-0.47,-51.851,8.0E-4,-0.7068,0.001,0.7075,72.1,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514365,-131.925,-0.47,-51.85,8.0E-4,-0.7072,0.001,0.707,72.42,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514602,-131.279,-0.47,-51.848,8.0E-4,-0.7077,0.001,0.7065,72.75,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514659,-130.631,-0.47,-51.845,8.0E-4,-0.7082,0.001,0.706,73.08,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514717,-129.979,-0.47,-51.842,8.0E-4,-0.7086,0.001,0.7056,73.41,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514765,-129.325,-0.47,-51.837,8.0E-4,-0.7091,0.001,0.7051,73.74,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514813,-128.668,-0.47,-51.832,8.0E-4,-0.7096,0.001,0.7046,74.07,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514862,-128.007,-0.47,-51.826,8.0E-4,-0.7101,0.001,0.7041,74.4,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514919,-127.344,-0.47,-51.818,8.0E-4,-0.7106,0.001,0.7036,74.73,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776514978,-126.678,-0.47,-51.81,8.0E-4,-0.711,0.001,0.7031,75.07,-0.00584,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515027,-126.009,-0.47,-51.801,8.0E-4,-0.7115,0.001,0.7027,75.4,-0.005,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515084,-125.337,-0.47,-51.791,8.0E-4,-0.712,0.001,0.7022,75.73,-0.0042,1.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515149,-124.662,-0.47,-51.78,8.0E-4,-0.7124,0.001,0.7018,76.07,-0.00255,0.835935,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515220,-123.984,-0.47,-51.769,8.0E-4,-0.7127,0.001,0.7015,76.35,-0.00255,0.4218967,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515289,-123.305,-0.47,-51.757,8.0E-4,-0.7129,9.0E-4,0.7012,76.48,-0.00255,0.046890974,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515360,-122.625,-0.47,-51.745,8.0E-4,-0.7131,9.0E-4,0.701,76.42,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515432,-121.946,-0.47,-51.733,7.0E-4,-0.7134,8.0E-4,0.7008,76.32,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515502,-121.269,-0.469,-51.72,7.0E-4,-0.7136,8.0E-4,0.7006,76.22,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515572,-120.592,-0.469,-51.707,7.0E-4,-0.7138,8.0E-4,0.7004,76.12,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515644,-119.916,-0.469,-51.694,7.0E-4,-0.714,8.0E-4,0.7002,76.02,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515715,-119.241,-0.469,-51.68,7.0E-4,-0.7142,8.0E-4,0.6999,75.92,-0.00255,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515784,-118.566,-0.469,-51.665,7.0E-4,-0.7144,8.0E-4,0.6997,75.82,-9.6E-4,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515860,-117.893,-0.469,-51.651,7.0E-4,-0.7146,8.0E-4,0.6996,75.72,0.01126,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515926,-117.221,-0.469,-51.638,9.0E-4,-0.7142,7.0E-4,0.6999,75.61,0.02676,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776515997,-116.549,-0.469,-51.63,0.0011,-0.7128,4.0E-4,0.7013,75.5,0.04225,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776516068,-115.879,-0.47,-51.629,0.0015,-0.7102,0.0,0.704,75.38,0.04793,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1470776516139,-115.209,-0.47,-51.636,0.0018,-0.7066,-3.0E-4,0.7076,75.27,0.04714,0.0,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
