Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_09_16-12_48_47
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1474044527793,-135.886,-0.469,-51.623,8.0E-4,-0.7031,8.0E-4,0.7111,43.61,-0.00298,0.35939574,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044527865,-135.498,-0.469,-51.627,8.0E-4,-0.7033,8.0E-4,0.7109,43.66,-0.00377,0.36720836,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044527935,-135.109,-0.469,-51.631,8.0E-4,-0.7034,8.0E-4,0.7108,43.72,-0.00377,0.35939574,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528006,-134.72,-0.469,-51.634,8.0E-4,-0.7036,8.0E-4,0.7106,43.77,-0.00377,0.37502098,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528078,-134.331,-0.469,-51.637,8.0E-4,-0.7038,8.0E-4,0.7104,43.83,-0.00377,0.3828336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528150,-133.941,-0.469,-51.64,8.0E-4,-0.704,8.0E-4,0.7102,43.89,-0.00377,0.39845884,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528224,-133.55,-0.469,-51.643,8.0E-4,-0.7042,8.0E-4,0.71,43.95,-0.00377,0.40627146,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528294,-133.159,-0.469,-51.646,8.0E-4,-0.7044,8.0E-4,0.7098,44.02,-0.00377,0.41408408,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528365,-132.768,-0.469,-51.648,8.0E-4,-0.7045,8.0E-4,0.7097,44.09,-0.00377,0.4218967,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528439,-132.375,-0.469,-51.65,8.0E-4,-0.7047,8.0E-4,0.7095,44.17,-0.00377,0.43752196,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528680,-131.982,-0.469,-51.652,8.0E-4,-0.7049,8.0E-4,0.7093,44.25,-0.00377,0.4609598,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528737,-131.588,-0.469,-51.654,8.0E-4,-0.7051,8.0E-4,0.7091,44.34,-0.00377,0.47658503,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528794,-131.193,-0.469,-51.656,8.0E-4,-0.7053,8.0E-4,0.7089,44.44,-0.00377,0.4609598,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528843,-130.798,-0.469,-51.657,8.0E-4,-0.7055,9.0E-4,0.7087,44.53,-0.00377,0.4609598,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528899,-130.401,-0.469,-51.658,8.0E-4,-0.7057,9.0E-4,0.7085,44.62,-0.00377,0.47658506,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044528962,-130.004,-0.469,-51.659,8.0E-4,-0.7059,9.0E-4,0.7084,44.72,-0.00377,0.47658503,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044529012,-129.606,-0.469,-51.66,8.0E-4,-0.706,9.0E-4,0.7082,44.82,-0.00377,0.47658503,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1474044529063,-129.207,-0.469,-51.66,8.0E-4,-0.7062,9.0E-4,0.708,44.92,-0.00377,0.48439765,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
