Driving Task, assets/DrivingTasks/Projects/Idealtest2/idealtest2.xml
Date-Time, 2016_08_16-18_14_47
Driver, TestDriver
Used Format = Time (ms), Position_x , Position_y , Position_z , Rotation_x , Rotation_y , Rotation_z , Rotation_w , Speed (km/h) , Steering Wheel Position [-1 1] , Gas Pedal Position , Brake Pedal Position , Engine Running , Distance LeadingCar , Distance FollowerCar , Current RoadId , LaneId , Min Lane Point , Max Lane Point
1471385687454,-136.005,-0.469,-51.867,9.0E-4,-0.7046,6.0E-4,0.7096,35.98,0.03286,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687524,-135.686,-0.469,-51.873,0.001,-0.7036,5.0E-4,0.7106,35.87,0.03366,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687596,-135.367,-0.469,-51.88,0.001,-0.7023,5.0E-4,0.7119,35.77,0.02877,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687664,-135.05,-0.469,-51.889,0.001,-0.7011,5.0E-4,0.7131,35.67,0.02224,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687736,-134.734,-0.469,-51.898,9.0E-4,-0.7,6.0E-4,0.7141,35.57,0.01657,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687808,-134.418,-0.469,-51.907,8.0E-4,-0.6992,7.0E-4,0.7149,35.47,0.01248,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687879,-134.103,-0.469,-51.916,8.0E-4,-0.6986,7.0E-4,0.7155,35.37,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385687949,-133.79,-0.469,-51.925,8.0E-4,-0.6981,8.0E-4,0.716,35.27,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688020,-133.477,-0.469,-51.934,8.0E-4,-0.6977,7.0E-4,0.7164,35.17,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688091,-133.165,-0.469,-51.944,8.0E-4,-0.6972,7.0E-4,0.7169,35.07,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688162,-132.854,-0.469,-51.954,8.0E-4,-0.6968,7.0E-4,0.7173,34.97,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688234,-132.544,-0.469,-51.965,8.0E-4,-0.6964,7.0E-4,0.7177,34.87,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688305,-132.234,-0.469,-51.975,8.0E-4,-0.6959,7.0E-4,0.7181,34.77,0.01083,0.21095598,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688375,-131.926,-0.469,-51.986,8.0E-4,-0.6955,7.0E-4,0.7185,34.74,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688447,-131.617,-0.469,-51.998,8.0E-4,-0.6951,7.0E-4,0.7189,34.67,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688518,-131.31,-0.469,-52.01,8.0E-4,-0.6947,7.0E-4,0.7193,34.57,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688589,-131.004,-0.469,-52.022,8.0E-4,-0.6943,7.0E-4,0.7197,34.47,0.01083,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688661,-130.698,-0.469,-52.034,8.0E-4,-0.6938,7.0E-4,0.7201,34.37,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688903,-130.393,-0.469,-52.047,8.0E-4,-0.6934,7.0E-4,0.7205,34.27,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385688963,-130.089,-0.469,-52.06,8.0E-4,-0.693,7.0E-4,0.7209,34.16,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689024,-129.787,-0.469,-52.073,8.0E-4,-0.6926,7.0E-4,0.7213,34.06,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689075,-129.485,-0.469,-52.087,8.0E-4,-0.6922,7.0E-4,0.7217,33.96,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689138,-129.184,-0.469,-52.101,8.0E-4,-0.6917,7.0E-4,0.7221,33.86,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689190,-128.883,-0.469,-52.115,8.0E-4,-0.6913,7.0E-4,0.7225,33.76,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689259,-128.584,-0.469,-52.13,8.0E-4,-0.6909,7.0E-4,0.7229,33.66,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689318,-128.286,-0.469,-52.145,8.0E-4,-0.6905,7.0E-4,0.7233,33.56,0.01083,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689367,-127.988,-0.469,-52.16,8.0E-4,-0.6901,7.0E-4,0.7237,33.46,0.00919,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689419,-127.692,-0.469,-52.176,8.0E-4,-0.6897,7.0E-4,0.7241,33.36,0.0076,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689472,-127.396,-0.469,-52.191,8.0E-4,-0.6894,7.0E-4,0.7244,33.26,0.00515,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689523,-127.102,-0.469,-52.206,8.0E-4,-0.6891,7.0E-4,0.7246,33.16,0.00266,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689590,-126.808,-0.469,-52.222,8.0E-4,-0.689,7.0E-4,0.7248,33.06,0.00107,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689662,-126.515,-0.469,-52.237,8.0E-4,-0.6889,8.0E-4,0.7249,32.96,0.00107,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689732,-126.223,-0.469,-52.252,8.0E-4,-0.6888,7.0E-4,0.7249,32.85,0.00107,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689805,-125.932,-0.469,-52.267,8.0E-4,-0.6888,7.0E-4,0.725,32.75,0.00107,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689873,-125.641,-0.469,-52.282,8.0E-4,-0.6887,7.0E-4,0.725,32.65,0.00107,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385689946,-125.352,-0.469,-52.297,8.0E-4,-0.6887,7.0E-4,0.725,32.55,-0.00377,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690017,-125.064,-0.469,-52.311,8.0E-4,-0.6887,7.0E-4,0.725,32.45,-0.01604,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690088,-124.776,-0.469,-52.325,7.0E-4,-0.6891,8.0E-4,0.7247,32.35,-0.03563,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690160,-124.489,-0.469,-52.336,6.0E-4,-0.6899,9.0E-4,0.7239,32.24,-0.05437,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690231,-124.203,-0.469,-52.345,4.0E-4,-0.6914,0.0011,0.7224,32.13,-0.06658,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690302,-123.918,-0.469,-52.35,3.0E-4,-0.6935,0.0012,0.7204,32.02,-0.07639,0.21095598,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690375,-123.634,-0.469,-52.352,3.0E-4,-0.696,0.0012,0.718,31.98,-0.08536,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690445,-123.35,-0.469,-52.351,3.0E-4,-0.6989,0.0012,0.7153,31.9,-0.08696,0.18751812,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690514,-123.067,-0.469,-52.348,4.0E-4,-0.7019,0.0012,0.7123,31.79,-0.08372,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690586,-122.785,-0.469,-52.341,4.0E-4,-0.7049,0.0011,0.7093,31.69,-0.07475,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690657,-122.504,-0.469,-52.334,5.0E-4,-0.7077,0.001,0.7065,31.6,-0.0609,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690730,-122.224,-0.469,-52.325,6.0E-4,-0.7102,9.0E-4,0.704,31.5,-0.04784,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690800,-121.944,-0.469,-52.316,7.0E-4,-0.7121,8.0E-4,0.702,31.41,-0.04052,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
1471385690873,-121.666,-0.469,-52.307,7.0E-4,-0.7137,8.0E-4,0.7004,31.31,-0.03967,0.20314336,0.0,true,-1.0,-1.0,0,2,-53.54,-48.35
